Index,SPY,SPY,SPY,SPY,SPY,SPY,SPY
IPXL,0.9422290159232941,0.5577024746559843,0.06877017228032976,0.008259150840071637,1.0,1.0,0.9422290159232941
IRTC,0.6419735502431957,0.6391486559229639,0.04712679178725687,0.008259150840071637,1.0,1.0,0.6419735502431957
IRWD,1.2296729751384228,0.7381812202304733,0.059337603496704236,0.008259150840071637,1.0,1.0,1.2296729751384228
ISRG,1.0089553203396844,0.8610831867981978,0.028762455952184577,0.008259150840071637,1.0,1.0,1.0089553203396844
ITCI,1.7023808794307522,0.7590896236828333,0.08147973821148474,0.008259150840071637,1.0,1.0,1.7023808794307522
ITGR,0.9177067869648912,0.6897032407340418,0.048907532411726636,0.008259150840071637,1.0,1.0,0.9177067869648912
JAZZ,0.9926375105811805,0.7984118954755216,0.04196131413010237,0.008259150840071637,1.0,1.0,0.9926375105811805
JNJ,0.6213934945640837,0.8140974448331201,0.018583089390161185,0.008259150840071637,1.0,1.0,0.6213934945640837
KANG,0.12556158654364963,0.1874843009972509,0.0351186816696587,0.008259150840071637,1.0,1.0,0.12556158654364963
KND,0.3692995161421246,0.3015449540151188,0.07042712052558861,0.008259150840071637,1.0,1.0,0.3692995161421246
KTWO,1.0502544144550718,0.7354209760352425,0.05338756164035892,0.008259150840071637,1.0,1.0,1.0502544144550718
LGND,0.7862703348956668,0.7179502721410054,0.04261852608978107,0.008259150840071637,1.0,1.0,0.7862703348956668
LH,0.784582265482174,0.8815895475222367,0.024722510174625813,0.008259150840071637,1.0,1.0,0.784582265482174
LHCG,0.45508179709314117,0.46820473796284523,0.04000723661988129,0.008259150840071637,1.0,1.0,0.45508179709314117
LIVN,0.5531183752796885,0.6119489529425924,0.03168632680107637,0.008259150840071637,1.0,1.0,0.5531183752796885
LJPC,0.8711381401700439,0.43336277618212715,0.0874134326462842,0.008259150840071637,1.0,1.0,0.8711381401700439
LLY,0.8605804347957354,0.8710678243838103,0.026067573134711204,0.008259150840071637,1.0,1.0,0.8605804347957354
LMAT,0.7595821815131383,0.6331029297897601,0.04907972177679319,0.008259150840071637,1.0,1.0,0.7595821815131383
LMNX,0.711818547466338,0.7694885740049922,0.034488599745723714,0.008259150840071637,1.0,1.0,0.711818547466338
LOXO,1.5673769782126974,0.7435283050429459,0.07524081554090378,0.008259150840071637,1.0,1.0,1.5673769782126974
LPNT,0.7395533002360312,0.7445196628151054,0.03926641250822587,0.008259150840071637,1.0,1.0,0.7395533002360312
LXRX,1.0840473623075624,0.6522040859140894,0.06710716658981615,0.008259150840071637,1.0,1.0,1.0840473623075624
MASI,0.9120358781060751,0.751444826739034,0.03230603201976047,0.008259150840071637,1.0,1.0,0.9120358781060751
MCK,0.7560353620119737,0.7250659718173971,0.034370803715924096,0.008259150840071637,1.0,1.0,0.7560353620119737
MD,0.6629808796826024,0.7305118199790267,0.03359232361497127,0.008259150840071637,1.0,1.0,0.6629808796826024
MDCO,1.1854003052637936,0.7042297338194573,0.05899779640862466,0.008259150840071637,1.0,1.0,1.1854003052637936
MDRX,0.7989283257120684,0.6791752057937772,0.03818810287384758,0.008259150840071637,1.0,1.0,0.7989283257120684
MDSO,1.235715511606466,0.7958578900817186,0.045157919717684555,0.008259150840071637,1.0,1.0,1.235715511606466
MDT,0.7381730432824022,0.8096329682849253,0.023155621714360454,0.008259150840071637,1.0,1.0,0.7381730432824022
MDXG,1.4231365698023692,0.6399370525102133,0.06825710982714589,0.008259150840071637,1.0,1.0,1.4231365698023692
MGLN,0.7434114453570814,0.7408689967808332,0.03551572844216309,0.008259150840071637,1.0,1.0,0.7434114453570814
MGNX,1.2111011612361178,0.568276023459349,0.08101506752712644,0.008259150840071637,1.0,1.0,1.2111011612361178
MMSI,0.877556899206901,0.7622660689069418,0.03934906909104225,0.008259150840071637,1.0,1.0,0.877556899206901
MNK,1.4486576572696637,0.7424835881950389,0.0636213101278261,0.008259150840071637,1.0,1.0,1.4486576572696637
MNTA,1.2083435799383193,0.701351005243262,0.06898658326551241,0.008259150840071637,1.0,1.0,1.2083435799383193
MOH,0.8411489655645041,0.7834845908815578,0.04094834862965633,0.008259150840071637,1.0,1.0,0.8411489655645041
MRK,0.6498056345886504,0.8171779467696736,0.02329063806902811,0.008259150840071637,1.0,1.0,0.6498056345886504
MRTX,1.1911222974400653,0.4634019909090952,0.09686663262377698,0.008259150840071637,1.0,1.0,1.1911222974400653
MYGN,0.9123608275720795,0.676793385530071,0.04724227266022674,0.008259150840071637,1.0,1.0,0.9123608275720795
MYL,1.034342066092777,0.7640983424149765,0.0462460245391104,0.008259150840071637,1.0,1.0,1.034342066092777
MYOK,1.2077689651008905,0.564692961120952,0.08016622276798983,0.008259150840071637,1.0,1.0,1.2077689651008905
MZOR,1.0177798984262079,0.5774949268674147,0.06958725029700862,0.008259150840071637,1.0,1.0,1.0177798984262079
NBIX,1.0523833940880734,0.6539781815726365,0.06474035031711087,0.008259150840071637,1.0,1.0,1.0523833940880734
NEO,0.4811923248538809,0.4655238179285327,0.045152531569815794,0.008259150840071637,1.0,1.0,0.4811923248538809
NEOG,0.75776561719166,0.7994301371091647,0.03432770165644757,0.008259150840071637,1.0,1.0,0.75776561719166
NHC,0.46821220943000036,0.5892249715402628,0.02736027529510806,0.008259150840071637,1.0,1.0,0.46821220943000036
NKTR,1.3278377322823172,0.6883975732847825,0.0713228437274079,0.008259150840071637,1.0,1.0,1.3278377322823172
NTLA,2.121812392303158,0.7137193225678672,0.1017367352845493,0.008259150840071637,1.0,1.0,2.121812392303158
NUVA,0.6235120393577253,0.5775542080542703,0.03497941050938016,0.008259150840071637,1.0,1.0,0.6235120393577253
NVCR,1.3693094748821162,0.6012453285952112,0.08740691197822151,0.008259150840071637,1.0,1.0,1.3693094748821162
NVO,0.707189022988496,0.7853269022964957,0.030939775926772266,0.008259150840071637,1.0,1.0,0.707189022988496
NVS,0.7014420390731406,0.8863124949194193,0.022998959981046407,0.008259150840071637,1.0,1.0,0.7014420390731406
OFIX,0.5917462171874553,0.6070427157878944,0.03152482296811063,0.008259150840071637,1.0,1.0,0.5917462171874553
OMCL,1.0310981233859757,0.7929684798061559,0.03809826807368527,0.008259150840071637,1.0,1.0,1.0310981233859757
OMI,0.7174160158542773,0.7143114163551819,0.032653753315262206,0.008259150840071637,1.0,1.0,0.7174160158542773
ONCE,1.5260554317272157,0.6720892941420012,0.08932515187924274,0.008259150840071637,1.0,1.0,1.5260554317272157
OPK,1.0668735219512118,0.6165369748816484,0.06056226943232732,0.008259150840071637,1.0,1.0,1.0668735219512118
OSUR,1.2029118239021934,0.8054579680373886,0.04836363313308426,0.008259150840071637,1.0,1.0,1.2029118239021934
PAHC,0.7868652653684934,0.6814438063439118,0.041557977767263526,0.008259150840071637,1.0,1.0,0.7868652653684934
PBYI,1.5847525269250997,0.6940570195098122,0.09727558575023906,0.008259150840071637,1.0,1.0,1.5847525269250997
PCRX,0.927932411941165,0.5260010949228913,0.07162369188887119,0.008259150840071637,1.0,1.0,0.927932411941165
PDCO,0.7077759961428618,0.7511159153535147,0.03302138376578475,0.008259150840071637,1.0,1.0,0.7077759961428618
PEN,1.03386269174229,0.6878216220981305,0.05074040908048758,0.008259150840071637,1.0,1.0,1.03386269174229
PFE,0.7161546169217439,0.864884895668382,0.021181643249379573,0.008259150840071637,1.0,1.0,0.7161546169217439
PINC,0.5300643658831713,0.6957013762032347,0.02942966885365733,0.008259150840071637,1.0,1.0,0.5300643658831713
PODD,0.9881120768567412,0.780305524285198,0.04636183533559245,0.008259150840071637,1.0,1.0,0.9881120768567412
PRAH,0.9398461368027605,0.8345146365271278,0.036774526377910774,0.008259150840071637,1.0,1.0,0.9398461368027605
PRGO,0.8830920568780685,0.7966185256682562,0.04067062471753124,0.008259150840071637,1.0,1.0,0.8830920568780685
PTCT,1.2131445496990365,0.6425438371080315,0.09850825787379555,0.008259150840071637,1.0,1.0,1.2131445496990365
PTLA,1.7423659985971018,0.8045461329782526,0.07179379986275743,0.008259150840071637,1.0,1.0,1.7423659985971018
QDEL,0.953771446289742,0.6689600899925092,0.048997353131077837,0.008259150840071637,1.0,1.0,0.953771446289742
QGEN,0.8678767387777364,0.8342971409881641,0.0306778012695596,0.008259150840071637,1.0,1.0,0.8678767387777364
QSII,0.6450174754429348,0.7041990138048801,0.038494992596832936,0.008259150840071637,1.0,1.0,0.6450174754429348
QURE,0.7795730155331465,0.43335751968162756,0.09067255883832144,0.008259150840071637,1.0,1.0,0.7795730155331465
RARE,1.6506459954157797,0.7558562959232776,0.08407382663308341,0.008259150840071637,1.0,1.0,1.6506459954157797
RDUS,1.4204377766317124,0.700754284274937,0.08361645356613712,0.008259150840071637,1.0,1.0,1.4204377766317124
RDY,0.5620093091797648,0.6281195511479069,0.03564889971583415,0.008259150840071637,1.0,1.0,0.5620093091797648
REGN,1.0788808043115476,0.8146161496922945,0.04702525552625349,0.008259150840071637,1.0,1.0,1.0788808043115476
RGEN,1.219242526286578,0.7532466708332709,0.05292183210106456,0.008259150840071637,1.0,1.0,1.219242526286578
RMD,0.8747366368432166,0.8778557728591604,0.026271274889170484,0.008259150840071637,1.0,1.0,0.8747366368432166
RTRX,1.0626856079037093,0.657832909089224,0.056791899599534776,0.008259150840071637,1.0,1.0,1.0626856079037093
RVNC,1.3227349667489554,0.7176722887485102,0.07799016533789685,0.008259150840071637,1.0,1.0,1.3227349667489554
SAGE,1.6504704632604406,0.7944445631451403,0.07943506931392905,0.008259150840071637,1.0,1.0,1.6504704632604406
SEM,0.7574107309597707,0.6646290271073139,0.050481583232194226,0.008259150840071637,1.0,1.0,0.7574107309597707
SGEN,1.2723887902226245,0.7470591345946245,0.060094006326713516,0.008259150840071637,1.0,1.0,1.2723887902226245
SGMO,2.01501037232037,0.7571375017587574,0.10460937589276027,0.008259150840071637,1.0,1.0,2.01501037232037
SGRY,1.0778219758262046,0.6189736658328382,0.07449576475506928,0.008259150840071637,1.0,1.0,1.0778219758262046
SHPG,0.7941001518587268,0.6331340846509622,0.04121204283063959,0.008259150840071637,1.0,1.0,0.7941001518587268
SNN,0.5569437121041614,0.7387466516641977,0.02409084932327169,0.008259150840071637,1.0,1.0,0.5569437121041614
SNY,0.5458145995973906,0.7209869092844325,0.026888821801418352,0.008259150840071637,1.0,1.0,0.5458145995973906
SPPI,1.5310941048940436,0.7129835400802014,0.07047882562481535,0.008259150840071637,1.0,1.0,1.5310941048940436
SRPT,1.3780880412092278,0.6779029675267269,0.0866828990647969,0.008259150840071637,1.0,1.0,1.3780880412092278
STE,0.7490675165684433,0.8890144860392479,0.024849237110481953,0.008259150840071637,1.0,1.0,0.7490675165684433
SUPN,1.0175279575216336,0.6249857191010417,0.06526140884410964,0.008259150840071637,1.0,1.0,1.0175279575216336
SYK,0.9156055734755109,0.8851301107450857,0.022853074039307246,0.008259150840071637,1.0,1.0,0.9156055734755109
SYNH,1.04926482691209,0.7412662484582382,0.045397143341442736,0.008259150840071637,1.0,1.0,1.04926482691209
TARO,0.5564738797215069,0.6110256112092975,0.037455538600301944,0.008259150840071637,1.0,1.0,0.5564738797215069
TBPH,1.5186654056341344,0.7052087417431403,0.07081485237793342,0.008259150840071637,1.0,1.0,1.5186654056341344
TDOC,1.3200591675106075,0.7106496989000701,0.0740319558647167,0.008259150840071637,1.0,1.0,1.3200591675106075
TECH,0.7530787746011296,0.7785223777472295,0.02646525331476824,0.008259150840071637,1.0,1.0,0.7530787746011296
TEVA,0.9665299582678721,0.7215048542299515,0.04882840398349533,0.008259150840071637,1.0,1.0,0.9665299582678721
TFX,0.9452941594216424,0.8803062705509888,0.028348797637132894,0.008259150840071637,1.0,1.0,0.9452941594216424
TGTX,1.2574912507601401,0.553722307501939,0.09651653313637448,0.008259150840071637,1.0,1.0,1.2574912507601401
THC,0.9093264370382375,0.5282625873716527,0.07239154008373586,0.008259150840071637,1.0,1.0,0.9093264370382375
TMO,0.891915604403278,0.8658917701831457,0.02546371698405409,0.008259150840071637,1.0,1.0,0.891915604403278
TRHC,0.5218289125107806,0.3602666115060177,0.06925016326647777,0.008259150840071637,1.0,1.0,0.5218289125107806
TSRO,0.7109671308402489,0.4774078316927792,0.0762938194334327,0.008259150840071637,1.0,1.0,0.7109671308402489
TVTY,0.7032327909498719,0.7003224702961014,0.043490569847924584,0.008259150840071637,1.0,1.0,0.7032327909498719
TXMD,1.1313983859557335,0.5767858723902982,0.07608714708604128,0.008259150840071637,1.0,1.0,1.1313983859557335
UHS,0.5714988769545708,0.6289320490824075,0.031885364159983935,0.008259150840071637,1.0,1.0,0.5714988769545708
UNH,0.758002258973891,0.7533583389924412,0.0241826783573783,0.008259150840071637,1.0,1.0,0.758002258973891
USNA,0.4971614825758211,0.5651749305722729,0.03681018535305631,0.008259150840071637,1.0,1.0,0.4971614825758211
USPH,0.44776217819329256,0.6146921616413507,0.03297506734482267,0.008259150840071637,1.0,1.0,0.44776217819329256
UTHR,0.9511776892060765,0.7539272456388391,0.04665659232782017,0.008259150840071637,1.0,1.0,0.9511776892060765
VAR,0.8757346260452652,0.8520234337802907,0.02543976096618701,0.008259150840071637,1.0,1.0,0.8757346260452652
VNDA,0.8123435944374428,0.6273308065305022,0.0578579689906578,0.008259150840071637,1.0,1.0,0.8123435944374428
VREX,0.8444610648419514,0.7941117420849769,0.036527519455340905,0.008259150840071637,1.0,1.0,0.8444610648419514
VRTX,1.3390366122680106,0.8296203544305029,0.049809340676458175,0.008259150840071637,1.0,1.0,1.3390366122680106
WCG,0.7389663134079483,0.7497970799665511,0.03400023237449792,0.008259150840071637,1.0,1.0,0.7389663134079483
WMGI,0.93534017235982,0.7242694999476144,0.045908789661444654,0.008259150840071637,1.0,1.0,0.93534017235982
WST,0.7905695246856501,0.7397121196271572,0.0277491933011695,0.008259150840071637,1.0,1.0,0.7905695246856501
XENT,1.0219995845672691,0.7041156414691272,0.05894549460740426,0.008259150840071637,1.0,1.0,1.0219995845672691
XLRN,1.5306104747854665,0.7557758404116428,0.07830765318218112,0.008259150840071637,1.0,1.0,1.5306104747854665
XNCR,1.1337181214031273,0.5750316176614695,0.06949052970384843,0.008259150840071637,1.0,1.0,1.1337181214031273
XON,1.464060400837502,0.6712115213101942,0.08398927445835722,0.008259150840071637,1.0,1.0,1.464060400837502
XRAY,0.6756595447141257,0.801123630345537,0.027595301647361525,0.008259150840071637,1.0,1.0,0.6756595447141257
ZBH,0.8221565780070034,0.8734568722063147,0.027205450006884763,0.008259150840071637,1.0,1.0,0.8221565780070034
ZGNX,1.2021740555881861,0.6731902506987378,0.0809952106509387,0.008259150840071637,1.0,1.0,1.2021740555881861
ZTS,0.9073466359578428,0.8964220988059816,0.026529261591802966,0.008259150840071637,1.0,1.0,0.9073466359578428
